"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Prevotella",0.0810517540089505,0.298264658855195,0.166248750667636,0.205790504483674,0.280251253255351,0.130707728057254,0.0171053885699997,0.227029605870575,0.280946948768453,0.362109153695594,1,0.0430751982882746,0.0337276217504482,0.505013818188573,0.100248190422445,0.108588217641934,0.0130518747717729,0.157926752039192,0.01046066822334,0.0725585068500728,0.0282299061998736,0.155606220515709,0.0115183943939954,0.0201672048069843,0.0099483517709793,0.10654189054386,0.0679249379073973,0.107922774970556,0.000121746501425823,8.79427762692231e-05,0.124778328346446,0.0172572400318814,0,0.000345834934005862,0.0805103219110338
"Rothia",0.0334704562326819,0.161093337058002,0.0233082643612642,0.0202644687282396,0.0512731222878284,0.407737865171569,0.33118732117158,0.0169909868300555,0.116006528343729,0.0408410667502793,0.0430751982882746,1,0.277009552548858,0.0829769665708227,0.0391865624269496,0.00650325894034831,0.00123898389252375,0.00734412894024017,0.0820204579537048,0.172851798234157,0.00813187668277782,0.0517506380503016,0.0509948715904798,0.192623261290231,0.181580872761543,0.259694126405685,0.205125658161312,0.359647371778181,1.1489439783019e-05,8.29919343514618e-06,0.249134885033673,0.121875308253346,0,0.0554871580394334,0.03310226267352
"Streptococcus",0.00622165294355592,0.0361467824774919,0.00622675712668863,0.006894914195407,0.0148477914132621,0.121609220888642,0.656450516164506,0.00507327355541454,0.0365637621711464,0.0146485185574938,0.0337276217504482,0.277009552548858,1,0.0287423689540264,0.00725075478680626,0.00414233430074651,0.00022532504886541,0.00293685595009874,0.0363497897732568,0.0929919613552095,0.00148307001382686,0.0101647485968656,0.0524536468085453,0.704241076458511,0.0918109241277179,0.0647205829842672,0.0706727100012425,0.247464396852009,2.08845207883002e-06,1.50855441927167e-06,0.0705685424866901,0.328049882577485,0,0.102806850558143,0.0246813992572074
"Veillonella",0.142951320151318,0.481511871770581,0.15250901704024,0.252120320641726,0.217138224834976,0.147921561068289,0.0252652173799056,0.242735880708082,0.320126574522349,0.350767509688843,0.505013818188573,0.0829769665708227,0.0287423689540264,1,0.156214054138124,0.212334593410046,0.0153368455621927,0.183235765840173,0.0483194490641548,0.0244328486552458,0.0583616926823586,0.306299296386023,0.0595426902401206,0.0171688050698288,0.0195454748783005,0.0399127080070257,0.075460226804582,0.0786139753319481,0.000143223635649448,0.000103456949944736,0.222234072709935,0.0263580079696626,0,0.000702771243115352,0.0221907825271307
"Abiotrophia",0.0181570307071147,0.167701366084757,0.0892754535754916,0.194947119125085,0.0535265582059318,0.0604258172990398,0.0104767463536304,0.120767999017936,0.102319004114448,0.13816464847338,0.100248190422445,0.0391865624269496,0.00725075478680626,0.156214054138124,1,0.166277043177337,0.0363341317244278,0.0240206467247719,0.0209536797978908,0.000378005185016073,0.0957988334477653,0.387637127170885,0.0302668062972096,0.00431219431701924,0.00944774988427,0.0793446314176541,0.119661483162654,0.0268824044892986,0,0.000414515451645059,0.0842081701858806,0.00497888691693127,0,0.00203652237822927,0.0371622262642258
"Lautropia",0.0730947978483849,0.043784479226003,0.200774312050151,0.166060103682634,0.0442882134883725,0.0104037384849911,0.00167161069690069,0.315510494501701,0.199781741595339,0.306677911216649,0.108588217641934,0.00650325894034831,0.00414233430074651,0.212334593410046,0.166277043177337,1,0.0622894895149164,0.0464433094971231,0.00623308060972405,0.00161733165478983,0.152762815609256,0.0931309692610066,0.00116873648546356,0.0024619871724787,0.000444259713857864,0.00121112486826758,0.00870025844710243,0.00202140398645645,0,0.000726587505220477,0.0231821453009116,0.00126624116530683,0,7.62246419253598e-05,0
"Staphylococcus",0.0275429913767868,0.0121687871378203,0.0275211320841858,0.0630869971083663,0,0.00347474276985926,0.000328718649294069,0.0848533724874806,0.0120283077855251,0.0300829244588261,0.0130518747717729,0.00123898389252375,0.00022532504886541,0.0153368455621927,0.0363341317244278,0.0622894895149164,1,0.0224984153406255,0.000813156855169361,0.00176044712812806,0.15945774866495,0.0431622140606787,6.13321733275995e-05,0.000133814908496954,0,2.1354282861874e-05,0.000479880268060118,0.000705407893755061,0.0106135064394322,0,0.00614187448890136,0.000398071051943671,0,0,0
"Klebsiella",0.226291942090957,0.147971442174471,0.0525111164130381,0.297866294494563,0.201231836838267,0.00239151070639021,0.000946722892296137,0.162022049146408,0.0160771347570678,0.108162406345805,0.157926752039192,0.00734412894024017,0.00293685595009874,0.183235765840173,0.0240206467247719,0.0464433094971231,0.0224984153406255,1,0.00107652347017406,0.00149367997611616,0.0233490998132302,0.0128547836531991,0,0.00174508623420011,0,0,0.000708952829933662,0.0199914634566778,0.000820152289795928,0,0.0278144966911746,0.000100679360802602,0,0,0
"Moraxella",0.00248603215908816,0.0250415710222427,0.00801152041495612,0.0111784595231507,0.196033660090811,0.122225085587774,0.0288748050645538,0.00795429319478747,0.00766771155874935,0.119271516278008,0.01046066822334,0.0820204579537048,0.0363497897732568,0.0483194490641548,0.0209536797978908,0.00623308060972405,0.000813156855169361,0.00107652347017406,1,0.0209421305253179,0.00433476244478992,0.0158669977636492,0.00558121745901208,0.0217467725690683,0.0315587979470898,0.0509060810966322,0.0519107094605876,0.128508737709827,0,3.76554006928931e-05,0.113309655857585,0.0245880646530838,0,0.0471246559254702,0
"Pseudomonas",0.00382549556239364,0.143117489233438,0.0408119610652558,0.0238964027325135,0.038716641905177,0.196005913372168,0.09231281189188,0.0457782436771381,0.253934676338908,0.0926032211823038,0.0725585068500728,0.172851798234157,0.0929919613552095,0.0244328486552458,0.000378005185016073,0.00161733165478983,0.00176044712812806,0.00149367997611616,0.0209421305253179,1,0.00152932943163198,0.00372885733640493,0.0359003789026288,0.0582013190796642,0.0679288428354019,0.13034580864549,0.120374025526111,0.189759195511621,4.13773346216173e-05,0,0.127924117743072,0.0813920463599116,0,0.02107068009948,0.15211730820577
