"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Klebsiella",0.872580905475116,0.339818579399703,0.519543359957005,0.483722867066513,0.253024025184224,0.00277244586253511,-0.133441223128071,0.470817553037591,0.33678367012498,0.4306348159643,0.435603532496448,-0.0284508713481901,-0.150912806696792,0.418102059104859,0.111493065865113,0.3981382679888,0.37494787776639,1,0.088396643854883,0.324884246058938,0.334479197595338,0.407174799090374,-0.216153030781946,-0.0978568969605855,-0.216153030781946,-0.289533630131571,-0.0810774650817048,-0.117127702720867,0.38965171611017,-0.04411151503134,0.238842793558189,0.21656004163416,NA,-0.0716111283679148,-0.0862562096069651
"Moraxella",0.061539318213897,0.398970510905895,0.330315938942137,0.493125417717788,0.417716752468825,0.195341187492506,-0.0396759614240431,0.368268081848275,0.259225964923263,0.487037506824286,0.514320827534105,0.00907031079174846,-0.27679707834465,0.56789776786557,0.337297168456087,0.503621764273081,0.145385496160622,0.088396643854883,1,-0.0585814768918825,0.43235931242008,0.433446279418031,-0.0478079376581019,-0.113419974530215,-0.000299736286257692,-0.251608246624018,-0.0247716861939399,-0.239250957114219,-0.0857382692152117,0.179680803846707,0.203341974637758,0.423637078696729,NA,0.0240940037884665,-0.167653686696352
"Pseudomonas",0.368259539280659,0.278189380735831,0.144554930226303,0.18542145771368,0.149631321973814,0.115293064589891,-0.386706318755986,0.283384878091518,0.441036188614175,0.12751776576313,0.0969498406129913,-0.0913192129260916,-0.415800467989509,0.113415965943827,-0.140088107140798,-0.000651759130388264,0.0831516600041794,0.324884246058938,-0.0585814768918825,1,0.179834988966792,0.0751621697627652,-0.201236431249416,-0.284630930388797,-0.0509442685117699,-0.104667662556763,-0.0967616815242016,-0.0655844573129981,0.3224962277325,-0.105251984292118,0.068468204355474,0.296367333415788,NA,-0.0273555945434844,0.204217860854989
"Lactobacillus",0.276575474861963,0.472635026413039,0.472114698579684,0.526171099787852,0.421947247864394,0.0811374012276813,-0.4730786421993,0.553711735864902,0.37483726172664,0.411475872126254,0.665443489610823,-0.0730652314167647,-0.040124457505407,0.67345617186458,0.277601848681958,0.500902721715766,0.216757065359521,0.334479197595338,0.43235931242008,0.179834988966792,1,0.384054601675486,-0.147434794093711,-0.184100452083632,-0.206288043372935,-0.397283053579615,-0.235733964520863,-0.155158010037948,0.179102524615673,0.226333004600414,0.0431366781591065,0.332876364808485,NA,-0.122257607743774,0.00734488060444914
"Aspergillus",0.483899160247014,0.51426917583274,0.607067618232536,0.840927892077228,0.245028068643122,0.123945856118031,-0.0593389888726277,0.741025726228735,0.554533093413466,0.672691532654146,0.669564163154285,-0.112958683947499,-0.237955339216497,0.788176150838382,0.435310760767545,0.617406883929284,0.396005331112691,0.407174799090374,0.433446279418031,0.0751621697627652,0.384054601675486,1,-0.27649520090282,0.0670910183953817,-0.233950906124632,-0.356824494157152,-0.131407921128021,-0.319010246061428,0.330910295835629,0.270239194994872,0.252574928908247,0.286647082729009,NA,-0.0455535424070687,-0.101194563041366
"Botrytis",-0.181811669587422,-0.31421678450357,-0.284000131229163,-0.178772433724785,-0.259284154017431,-0.20375065324314,0.12945836175922,-0.25508397142544,-0.145999745476328,-0.252888748446739,-0.210618372041664,-0.364510119547273,0.139717698530588,-0.130796305174734,-0.0908303642184472,-0.147080175107748,-0.0644886567768344,-0.216153030781946,-0.0478079376581019,-0.201236431249416,-0.147434794093711,-0.27649520090282,1,-0.203970083310246,0.134802629266407,-0.209376667126617,0.0222985960645536,0.0581870256914467,-0.174951484997799,-0.174951484997799,-0.100735686642998,0.150419338197846,NA,0.0478879681904494,0.1835741893186
"Candida",-0.0914469266985349,-0.0899747232265558,-0.00130851227311332,-0.0892451816873477,0.040236001482348,-0.100767334217065,0.31077547756006,-0.110709212726077,-0.221340460205348,-0.0488309169822422,-0.0928316265784744,0.223129715603634,0.383186194592267,-0.142977107658307,0.0884072126365937,0.0117965068529535,-0.185652887994496,-0.0978568969605855,-0.113419974530215,-0.284630930388797,-0.184100452083632,0.0670910183953817,-0.203970083310246,1,-0.120711619511835,0.239419980596549,0.165510192748955,-0.0280316330695381,-0.214551686597413,-0.0106059563896227,-0.266238772350666,-0.620343658822495,NA,-0.223105147660324,-0.245552172602724
"Clavispora",-0.190045215760586,-0.216562148194018,-0.330309387455977,-0.252250737219877,0.000945799415384063,-0.103788397380324,0.116502660836402,-0.247698983906022,-0.190561755702756,-0.219380426301703,-0.227108809495868,0.0657063964021076,-0.023708275038963,-0.225689379436518,-0.227405006068649,-0.280271704679838,-0.174951484997799,-0.216153030781946,-0.000299736286257692,-0.0509442685117699,-0.206288043372935,-0.233950906124632,0.134802629266407,-0.120711619511835,1,0.201450526395563,-0.355082710804404,-0.0572660326335832,-0.174951484997799,-0.174951484997799,0.222510269152091,0.0871397353925162,NA,-0.0216812944839693,-0.0538693490023242
"Cryptococcus",-0.294373560581396,-0.311296985822302,-0.278444566382449,-0.432307552180236,-0.155535348442427,0.0458192049199271,0.157546758864899,-0.333427760878425,-0.330082399249691,-0.298824155045902,-0.321334105710417,0.147909343711679,0.225151359762037,-0.469897732131924,-0.0810675688141529,-0.290866986248289,-0.176202060800224,-0.289533630131571,-0.251608246624018,-0.104667662556763,-0.397283053579615,-0.356824494157152,-0.209376667126617,0.239419980596549,0.201450526395563,1,0.103932734034024,0.0673449321195211,-0.234344798983743,-0.0545950456841857,-0.255688119761244,-0.365399815857736,NA,-0.0378198223082513,-0.103011949890318
"Penicillium",-0.0884204062946862,-0.112545150020027,-0.0673959889394705,-0.204076992468411,-0.166784360308094,0.0957929439761707,0.139800777008274,-0.181045603001023,-0.137973315274901,-0.0801774190605414,-0.112625041350992,0.128678844952554,0.0548695511273303,-0.25481242928404,0.089165101626402,-0.0321944948119714,-0.108169876129378,-0.0810774650817048,-0.0247716861939399,-0.0967616815242016,-0.235733964520863,-0.131407921128021,0.0222985960645536,0.165510192748955,-0.355082710804404,0.103932734034024,1,-0.0657393360945611,-0.178627799990014,-0.0126853763824452,-0.295937029583744,-0.303385257923447,NA,0.126243448890826,0.196243575884577
"Saccharomyces",-0.188903722971378,-0.11602327175136,-0.229387347901421,-0.349701906654603,0.0823089990596901,0.173179621052689,-0.117511313603256,-0.312193486887896,-0.394099010707624,-0.201747659241544,-0.204589332549914,-0.148314134548274,0.308347963764919,-0.264633977218469,-0.237843935995981,-0.305444104846504,-0.208680444580676,-0.117127702720867,-0.239250957114219,-0.0655844573129981,-0.155158010037948,-0.319010246061428,0.0581870256914467,-0.0280316330695381,-0.0572660326335832,0.0673449321195211,-0.0657393360945611,1,0.00175198134442732,-0.204300491219608,-0.112684843691688,-0.214252491394284,NA,-0.0123248067331392,-0.0132139785432972
"Schizophyllum",0.321048841298587,0.266361179022016,0.445395526112815,0.39816197644381,0.0818289096990506,0.0787433700530396,-0.230022760596955,0.438156845323737,0.364611677131863,0.409144548495253,0.379502760548291,-0.0783792214675983,-0.224671131226044,0.32267617530994,-0.0753090814876959,-0.0698146674438414,0.481840566328101,0.38965171611017,-0.0857382692152117,0.3224962277325,0.179102524615673,0.330910295835629,-0.174951484997799,-0.214551686597413,-0.174951484997799,-0.234344798983743,-0.178627799990014,0.00175198134442732,1,-0.0357032933210219,0.161552994448282,0.231859860520135,NA,-0.0579611269155572,0.234033897514946
"Trichosporon",-0.0513855337573453,0.159174043646504,0.412282815243492,0.326556042813425,0.0803629194601425,0.0520195838433293,-0.0659709947904971,0.399261491739478,0.290905996305402,0.356768715414264,0.280426844545775,-0.125348043320841,0.0166387022259218,0.287962543892599,0.452016792981106,0.509681463801838,-0.0357032933210219,-0.04411151503134,0.179680803846707,-0.105251984292118,0.226333004600414,0.270239194994872,-0.174951484997799,-0.0106059563896227,-0.174951484997799,-0.0545950456841857,-0.0126853763824452,-0.204300491219608,-0.0357032933210219,1,-0.00879598880843639,-0.0213685572165825,NA,0.249632577646658,-0.0698146674438414
"unidentified",0.24489139432694,0.144433029486659,-0.0056562114367151,0.189798408312666,-0.065001215696028,0.0872217750700126,-0.17129253265778,0.0581527659408204,0.107674155044927,0.196569431580762,0.0906340883805901,0.220264889535392,-0.177379226188368,0.193546241969198,0.0247894171977661,0.0776993543784309,0.242378358276914,0.238842793558189,0.203341974637758,0.068468204355474,0.0431366781591065,0.252574928908247,-0.100735686642998,-0.266238772350666,0.222510269152091,-0.255688119761244,-0.295937029583744,-0.112684843691688,0.161552994448282,-0.00879598880843639,1,0.286730078825386,NA,0.122803759422703,-0.0690175572272218
"PIV3",0.292642744389526,0.273111894527223,0.167963002605159,0.402236591625041,0.117851284475028,0.123012651514425,-0.329515130139617,0.288864698289785,0.303865559397798,0.254064667097723,0.357965398195054,-0.122598094878903,-0.511979389035484,0.47375042695544,0.0443757708451723,0.154891304366512,0.332093814474207,0.21656004163416,0.423637078696729,0.296367333415788,0.332876364808485,0.286647082729009,0.150419338197846,-0.620343658822495,0.0871397353925162,-0.365399815857736,-0.303385257923447,-0.214252491394284,0.231859860520135,-0.0213685572165825,0.286730078825386,1,NA,-0.00793935064227661,0.101968570256381
"PIV4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"RV",-0.0834198519714567,-0.11752114540674,-0.00182384889235404,-0.0227583096905439,-0.163131670006052,0.0343095475803677,0.0346883959403902,-0.0179389029325463,0.0477847794241373,-0.0462999700017177,-0.0843111432187665,-0.0957569303852089,-0.243956096039793,-0.0886430192737745,0.0342532090661435,0.043436895251729,-0.0579611269155572,-0.0716111283679148,0.0240940037884665,-0.0273555945434844,-0.122257607743774,-0.0455535424070687,0.0478879681904494,-0.223105147660324,-0.0216812944839693,-0.0378198223082513,0.126243448890826,-0.0123248067331392,-0.0579611269155572,0.249632577646658,0.122803759422703,-0.00793935064227661,NA,1,0.223884254446572
"Boca",-0.100479917032782,-0.143042703548103,-0.00123882034504694,-0.0323268758681513,-0.0857006406546667,-0.124912988445173,-0.128456892596909,-0.0228054207430901,0.16385226862139,-0.0349205911963846,0.0457591140906214,-0.249890647274515,-0.215109574272521,-0.0979369274428231,0.0241202251948577,-0.136516476126429,-0.0698146674438414,-0.0862562096069651,-0.167653686696352,0.204217860854989,0.00734488060444914,-0.101194563041366,0.1835741893186,-0.245552172602724,-0.0538693490023242,-0.103011949890318,0.196243575884577,-0.0132139785432972,0.234033897514946,-0.0698146674438414,-0.0690175572272218,0.101968570256381,NA,0.223884254446572,1
