"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Lactobacillus",0.213401105938226,0.475242802836517,0.432433571125931,0.43738664828606,0.386713869252204,0.150330006616224,-0.53505469991186,0.406911665101855,0.317901461163148,0.366353617652024,0.589693287458422,0.180684408236334,-0.166731817643374,0.678623146377436,0.120191866412693,0.257309581067147,0.255351455214071,0.40584100604619,0.384999930313714,0.17148290966246,1,0.293395360948987,-0.218556135886441,0.261724841993789,-0.266573930043272,-0.477891554564599,-0.407359905616581,-0.352882966278495,0.131757054341324,0.337477019381725,-0.299340819177595,0.0274279025724572,NA,-0.124513577542067,-0.158311403960757
"Aspergillus",0.257282676254899,0.507915068457698,0.517621859102895,0.616391900960801,0.337111809354452,0.08842227088018,-0.326342892972867,0.577377324179191,0.413926110860529,0.497262926428116,0.618768140619517,0.0435642874702462,-0.112448219821964,0.648943760281222,0.383442581723725,0.46017459861282,0.307408797024935,0.280577539907732,0.315520695088723,0.172857766194817,0.293395360948987,1,-0.381095872110774,0.15952769836536,-0.326966399544452,-0.43174849959522,-0.166397902991345,-0.230972050056865,0.270003761029532,0.162295158786729,-0.0685788494837451,0.0788539307365998,NA,0.0987486133427492,-0.20578392083518
"Botrytis",-0.198386570104205,-0.509692852921654,-0.408975378676041,-0.421254256526674,-0.383781902716515,-0.237404087843348,0.341678280144872,-0.441803399159133,-0.249661157202032,-0.375170261066969,-0.448786322787258,-0.408865465786592,0.187776620531046,-0.39221543870848,-0.224733041141595,-0.242924669495877,-0.133543935525019,-0.253324389517678,-0.141374374790727,-0.0748819203674136,-0.218556135886441,-0.381095872110774,1,-0.192925187947415,0.257929819878357,0.044374254253445,0.186320788119726,0.117079151645884,-0.140942119775261,-0.220650284087787,0.0365288278181981,0.093648540606397,NA,0.0111797440925618,0.383898511490344
"Candida",0.19016340982042,0.154862872275897,0.31651744515371,0.19382819009214,0.0762907933868827,0.0942166766792237,0.0988628671294578,0.118985357866933,-0.0357472111559141,0.188141717126707,0.192005005385609,0.148914070507332,0.114007147094193,0.179067150520176,0.0334284707052744,0.212246079193962,0.0132503602738672,0.116023012924176,0.116397838866656,0.0216460437902852,0.261724841993789,0.15952769836536,-0.192925187947415,1,-0.222770066466148,-0.0909475238248074,-0.0717919455320977,-0.38501663588526,-0.0800973791231399,0.155648378543781,-0.309540926260975,-0.545118303593482,NA,-0.191894084996618,-0.230437920129288
"Clavispora",-0.222113450203249,-0.441224733838614,-0.510392508475063,-0.500399035086457,-0.296189849447347,-0.141319118628313,0.231728861608588,-0.458501413644293,-0.314441504720719,-0.41561418340367,-0.472877648294122,-0.0794344605099271,0.016965470873206,-0.438592615114767,-0.256416960857467,-0.357728338241776,-0.158817248782975,-0.271109064218672,-0.111733191591721,-0.030983736674348,-0.266573930043272,-0.326966399544452,0.257929819878357,-0.222770066466148,1,0.389771127137142,-0.103649037368944,0.0724480005497009,-0.150836981287191,-0.236141068582146,0.280135838048141,0.206002552632473,NA,-0.0633927458933463,0.118838338522387
"Cryptococcus",-0.320828983433751,-0.445712638764091,-0.464297239693681,-0.45091118102647,-0.308022444759848,-0.0261780262501245,0.453343753693059,-0.460208758902068,-0.44851521742857,-0.380256163278301,-0.515254971633267,-0.0722171334708756,0.25283653808238,-0.601916595281642,-0.154107653250435,-0.456773863685357,-0.36791483021677,-0.356162169714019,-0.245179701588266,-0.278629506322429,-0.477891554564599,-0.43174849959522,0.044374254253445,-0.0909475238248074,0.389771127137142,1,0.246710038237918,0.254222894421757,-0.198157987388527,-0.184234856725373,0.16884324678865,-0.165877332412037,NA,-0.134959799757115,-0.0144721554010405
"Penicillium",-0.228740533882221,-0.238570862454541,-0.283647533693763,-0.296866486322992,-0.233865767146597,0.0487037290935488,0.360841326973629,-0.287991461162714,-0.213351014208904,-0.153586744032576,-0.300801685680757,-0.111264892612265,0.228588377470449,-0.386810611193507,0.0216495109346667,-0.150838581642727,-0.106151752933368,-0.358129318575632,-0.0714020406992983,-0.194329856593526,-0.407359905616581,-0.166397902991345,0.186320788119726,-0.0717919455320977,-0.103649037368944,0.246710038237918,1,0.119410305317747,-0.139737629191363,-0.167790688949029,0.000791519636247642,-0.202795049882887,NA,0.0805451605075863,0.264364629457451
"Saccharomyces",-0.183212032177199,-0.226131613723028,-0.3271533269787,-0.267888423695064,-0.0667371699590083,0.0514121390875503,0.258096003058688,-0.269766991592153,-0.278851190578589,-0.297078889688076,-0.284018537853656,-0.307938743852166,0.297265385491896,-0.37310332680622,-0.131483875087769,-0.242771012418181,-0.232338737620403,-0.031462223313809,-0.241849808642915,-0.262063617109038,-0.352882966278495,-0.230972050056865,0.117079151645884,-0.38501663588526,0.0724480005497009,0.254222894421757,0.119410305317747,1,0.133719011372341,-0.235096261771522,0.187547498016725,-0.00629404509560722,NA,-0.168774674083129,0.08635194864002
"Schizophyllum",0.120136981534718,0.33594649187387,0.19787062624326,0.284035163466772,0.258645864224963,0.0106471560001356,-0.112422519142296,0.347988022390106,0.210331037068107,0.26769568880474,0.33958212040534,0.0595702942234933,-0.0227181765010413,0.271184648728992,0.0843145457485552,0.0303863863869361,-0.0754240621348043,0.346611426454896,0.0737356869044743,-0.019063074551851,0.131757054341324,0.270003761029532,-0.140942119775261,-0.0800973791231399,-0.150836981287191,-0.198157987388527,-0.139737629191363,0.133719011372341,1,0.17857748714625,-0.0587657570916289,-0.13764859829751,NA,-0.0714640364513513,-0.0489889327983584
"Trichosporon",0.287968299864048,0.220249574796257,0.331228422481675,0.396537550129997,0.160383299174709,-0.00752198030243555,-0.284329794035688,0.433965726651166,0.327294255280965,0.349065458028494,0.375049290029288,-0.051618564495779,0.0208824256159467,0.355684667497799,0.0767092312988018,0.26944847446835,-0.118079256673849,0.199798683815732,-0.0499460107381544,0.250932997368981,0.337477019381725,0.162295158786729,-0.220650284087787,0.155648378543781,-0.236141068582146,-0.184234856725373,-0.167790688949029,-0.235096261771522,0.17857748714625,1,-0.071595165748391,-0.0464650867960068,NA,0.00069323040537684,-0.0766940497017601
"unidentified",-0.038216466170314,-0.192920537880084,-0.262184961816847,-0.109280956289839,-0.181174840612829,-0.0882246686828969,0.066249463372163,-0.208657511688792,-0.0961787226065412,-0.147948474261327,-0.25807197962959,0.0691351062425226,0.108061356961639,-0.252500695472494,-0.0378104676581319,-0.0931321907365804,-0.149379955626332,-0.0753813709784894,-0.0962776348274196,-0.0744179401870349,-0.299340819177595,-0.0685788494837451,0.0365288278181981,-0.309540926260975,0.280135838048141,0.16884324678865,0.000791519636247642,0.187547498016725,-0.0587657570916289,-0.071595165748391,1,0.0994495123997113,NA,0.0760328250755738,0.0846804663044317
"PIV3",0.137766849544152,-0.102197716435746,-0.131986452993529,-0.0365247943464105,-0.0561831482824397,-0.121765335291622,-0.272369488829007,-0.0273047853807886,0.103391776043656,-0.100615200752533,-0.0336943999584228,-0.0906276998504762,-0.263246328402009,0.0292688166549407,-0.0473173608468615,-0.0164508566466698,0.16767274644496,-0.0335994422083144,0.116890566989617,0.223723195576271,0.0274279025724572,0.0788539307365998,0.093648540606397,-0.545118303593482,0.206002552632473,-0.165877332412037,-0.202795049882887,-0.00629404509560722,-0.13764859829751,-0.0464650867960068,0.0994495123997113,1,NA,-0.0107498715059095,0.152000507276916
"PIV4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"RV",-0.128446935773171,0.0404282186181712,0.144824735311325,0.0286615833106605,-0.0564214336586358,0.025268805914306,-0.0765872653743376,0.037573408528677,0.130586116830315,0.161782551578849,0.0844979425081323,0.0501018516982648,-0.379409525994052,0.0834398677135681,0.198757420161636,0.152525424681599,0.219864551683202,-0.0251735360069508,-0.00960988837069179,0.0601807880736358,-0.124513577542067,0.0987486133427492,0.0111797440925618,-0.191894084996618,-0.0633927458933463,-0.134959799757115,0.0805451605075863,-0.168774674083129,-0.0714640364513513,0.00069323040537684,0.0760328250755738,-0.0107498715059095,NA,1,0.198224733715387
"Boca",-0.088050978047266,-0.245418418933689,-0.175587638535629,-0.18419671913268,-0.197128275928306,-0.0840085423018461,0.101897103692722,-0.192812635191271,-0.0856741510277676,-0.18419671913268,-0.153667943386561,-0.251430278452057,-0.0300296159733796,-0.232053204620135,0.0386899021146074,-0.13184335047005,-0.0985714193247779,-0.088050978047266,-0.136334415651739,-0.0328053006722691,-0.158311403960757,-0.20578392083518,0.383898511490344,-0.230437920129288,0.118838338522387,-0.0144721554010405,0.264364629457451,0.08635194864002,-0.0489889327983584,-0.0766940497017601,0.0846804663044317,0.152000507276916,NA,0.198224733715387,1
