"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Actinobacillus",1,-0.112914952214635,-0.0456803365894568,-0.000255629970563348,0.140979942414381,-0.0381718033925927,-0.066709067826824,-0.0600330974493821,-0.0162610776937822,0.019633866670074,-0.0887221001199578,-0.0759006053260389,-0.0776701296363767,-0.102762365143414,-0.0370536572577869,-0.0342206917107821,-0.0341401865545978,0.00519644347453242,-0.0306341960497713,-0.0775776558996292,-0.0298596043543421,0.0259754794915802,-0.025638703369853,-0.0240398341808749,-0.0276489094779388,-0.0287162289967442,0.145217754489013,-0.0638382740318073,-0.0296292824986211,0.0686554944623158,-0.0272655089358347,-0.10603725396913,-0.0371338785365191,0.318372016902188,-0.0309191082878578
"Actinomyces",-0.112914952214635,1,0.0470734173355403,0.068431113376411,-0.00915166631133714,0.213152785088342,-0.167478735084052,0.300099110376037,-0.0801234978584286,0.053452163853554,0.525101866476861,0.189451173502407,0.163348028284364,0.367660120164981,0.00813098688024251,-0.0190639338297435,-0.068392705652137,-0.103270643530681,-0.119377144601425,-0.170678050633114,-0.0315666214978561,-0.00552720027758457,-0.0795072968888976,0.0434976647523831,-0.0934685623198002,-0.0548795307931385,-0.0525918140618431,0.294925444716982,0.311071719987836,-0.0322076077844747,-0.0330565926783257,-0.285606549322424,-0.0426305246009784,0.0685829555930534,-0.0087932998151664
"Capnocytophaga",-0.0456803365894568,0.0470734173355403,1,0.0997163570880973,-0.025904594371974,-0.0119116031210137,-0.0787385396015825,0.395129652356207,0.135644123061312,0.0482560520047887,0.0343936927277914,-0.00942308237767366,-0.0745219749186231,0.142391970325305,0.0784754479234813,0.0829905923084477,-0.0400083721257356,-0.081325153287382,-0.0614456390012887,0.048809137923422,-0.0513794421840398,0.00675916716492538,-0.0380006682469024,-0.0754390650115999,-0.0490373880544121,-0.0484087291582969,-0.0474489559718677,-0.0362715508890045,-0.0259112950071273,0.00259296189655511,0.221666187900615,0.0341804591189723,-0.0129185687307531,-0.0190617557804151,-0.0296737642503179
"Fusobacterium",-0.000255629970563348,0.068431113376411,0.0997163570880973,1,0.0806912613103314,-0.0230575909231829,-0.105568301897518,0.0858765456644515,0.104640890625666,0.718945957847732,0.077630543582744,-0.0817843390035393,-0.0950479035316767,0.000117338781921265,-0.0695178777562416,-0.0207749177065173,0.0228639700776809,-0.0621511650074106,-0.0669289699591772,-0.0723246879526541,-0.0270074314220227,-0.00493878604624585,-0.049028468355623,-0.0813503288413846,-0.0541173942809943,-0.0538371413008995,-0.052693729743489,0.0064725708706634,0.00276708093713732,0.00239369010023184,0.145463984318505,0.0283600258072763,-0.0580570410658321,-0.0972747784386648,-0.0231317862299621
"Gemella",0.140979942414381,-0.00915166631133714,-0.025904594371974,0.0806912613103314,1,0.146248027075612,-0.147102134686636,0.0703139588211324,0.114785927641668,0.0919659226903277,-0.0515968251396748,0.063125102567587,0.0573559421687746,-0.0854496459026013,0.0798131672885389,0.029243328729692,0.0885297526600824,-0.0490972976518724,-0.0244919203281232,-0.145661644632436,-0.0696949516271184,0.031227291019002,-0.0499756682629135,-0.0152034132671145,-0.0667309242894538,-0.0487745171598701,0.0875593743350946,0.0485857494299126,-0.0268112396360106,-0.0307718217754876,-0.0173523775503934,-0.0201026720697673,-0.0779963913880742,-0.0080320400433012,-0.0495534887958165
"Granulicatella",-0.0381718033925927,0.213152785088342,-0.0119116031210137,-0.0230575909231829,0.146248027075612,1,-0.02973576092177,0.00388908782737544,0.116674541604476,0.00665578938147358,0.143843208829477,0.191237744200084,0.0701773988885884,0.128065095874777,0.121198233259443,0.067208520593911,-0.0522992122642134,-0.106745420786056,-0.0368450068660869,-0.134146664711395,-0.0470337355711397,-0.0358149496637859,-0.0322851866220485,0.235230569391427,-0.0684248370292845,-0.0615981230967228,-0.00167005033260953,0.00529329757233593,-0.0448925180824576,-0.0506948427232189,-0.0591064036279127,-0.219631809596555,-0.0439270450547646,-0.0525939180971656,-0.0260318868475882
"Haemophilus",-0.066709067826824,-0.167478735084052,-0.0787385396015825,-0.105568301897518,-0.147102134686636,-0.02973576092177,1,-0.0854825420927686,-0.0828507178093807,-0.0757574977118077,-0.202347369128658,-0.221947309698467,-0.241274580023466,-0.176474552730762,-0.0782718184929016,0.00459751947303759,-0.0541472271048389,-0.0924643931294799,0.0971929530316871,-0.176390775925083,-0.0529831646721042,0.0427996216483623,-0.0374824880846887,-0.000135420677220389,-0.0578034816333982,0.177376394861872,0.147972398196018,-0.0735776649279897,-0.0398708170244262,-0.024984424325118,0.0423235978773132,-0.0173811233246761,0.00330047425820482,-0.122598786047331,0.111749160109188
"Leptotrichia",-0.0600330974493821,0.300099110376037,0.395129652356207,0.0858765456644515,0.0703139588211324,0.00388908782737544,-0.0854825420927686,1,0.108727597571076,-0.0546379462826579,0.312286964200633,-0.052687273316894,-0.0366783829460033,0.324535633714114,0.107700679848417,0.313166852236621,-0.0502032376730511,-0.115031640040225,-0.100098908156674,-0.0494444346003444,-0.0779359874871432,0.00514922863128415,-0.0546963032322636,-0.16181555073713,-0.0744931363138192,-0.0586740250536123,-0.0528469757193589,0.157920724730724,0.0326148154025788,-0.0136584151638624,0.305164479520734,0.0158856750877896,0.113367529586719,-0.0983346593205462,-0.0488202380136664
"Neisseria",-0.0162610776937822,-0.0801234978584286,0.135644123061312,0.104640890625666,0.114785927641668,0.116674541604476,-0.0828507178093807,0.108727597571076,1,0.109190009590196,-0.0111529322119071,-0.0409065617284648,-0.0928309889527777,-0.15932297851525,0.00667282351485746,0.237234403978665,-0.0290305787296286,-0.0963635092797033,-0.055746954358719,-0.117410331908474,-0.0776444720620905,0.342975805110469,-0.0517278548938101,-0.158648024583108,-0.0639105918309728,-0.0680069628789021,-0.0584843804586765,0.0178130141050398,-0.0745996673819482,0.178846823559519,0.106426517693314,-0.0392682256087552,0.0140468530427758,-0.0151562597652034,-0.0715227624565188
"Porphyromonas",0.019633866670074,0.053452163853554,0.0482560520047887,0.718945957847732,0.0919659226903277,0.00665578938147358,-0.0757574977118077,-0.0546379462826579,0.109190009590196,1,-0.0273337840750753,-0.072819956623161,-0.108574159344934,-0.0563692549742403,-0.0415262763711918,-0.0269173910286987,-0.0406623661287868,-0.0477230225065085,0.0352588710704629,-0.0941682387970099,0.0136329668596327,0.0703651656908601,-0.0333558933785897,0.0226340472795779,-0.0350118201739785,-0.0371728448541688,-0.0534254665077649,-0.0438064121618575,0.0057047008773395,0.0420675110345918,0.0724580306053848,-0.0727495336409775,-0.0400203926089374,-0.0616954995755997,-0.0399689514678231
